"","Protein_name","Airradians.TranscriptID","baseMeanNAIVE_control","baseMeanHABITUATED_control","baseMeanNAIVE_response","baseMeanHABITUATED_response","ControlRatio","ResponseRatio","Frontloaded_criteria","Cvirginica_TranscriptID","moduleColor","Cvirginica_ProteinID","Cvirginica_GeneID","Cvirginica_KEGGID"
"493","titin homolog","rna-XM_069281461.1",11.5056007076963,11.5631315132701,11.4390880124029,11.2873955751989,1.00500024353663,0.981829726681034,"frontloaded","XM_022437425.1","magenta","titin homolog","LOC111103866","cvn:111103866"
"494","toll-like receptor 4","rna-XM_069284214.1",11.3683492879167,11.5344794525417,11.6101452710723,11.2585604779549,1.01461339376699,0.95575068982233,"frontloaded","XM_022449500.1","pink","toll-like receptor 4","LOC111112138","cvn:111112138"
"495","TRAF3-interacting protein 1-like","rna-XM_069263502.1",11.319283484176,11.5291050340318,11.3326349202414,11.3928384532725,1.018536645906,0.987016429757321,"frontloaded","XM_022469841.1","magenta","TRAF3-interacting protein 1-like","LOC111125754","cvn:111125754"
"496","trafficking protein particle complex subunit 4-like","rna-XM_069265077.1",11.2168683092602,11.4602944230472,11.4004855246351,11.3707945615966,1.02170178940106,0.976210133743693,"frontloaded","XM_022467265.1","pink","trafficking protein particle complex subunit 4-like","LOC111124410","cvn:111124410"
"497","transcription elongation factor A protein 1-like","rna-XM_069271542.1",11.8575640682847,12.0287382586735,11.8937350153673,11.8410753649615,1.01443586468545,0.981405057729682,"frontloaded","XM_022457266.1","pink","transcription elongation factor A protein 1-like","LOC111118002","cvn:111118002"
"498","transcription elongation factor SPT6-like","rna-XM_069278493.1",12.2526576352176,12.317646014627,12.2872653678731,12.299382643909,1.0053040231225,0.995704923468385,"frontloaded","XM_022480756.1","magenta","transcription elongation factor SPT6-like","LOC111132857","cvn:111132857"
"499","transcription factor TFIIIB component B'' homolog","rna-XM_069277487.1",11.4851078070571,11.4957581219315,11.3908158514436,11.3684938259741,1.00092731518531,0.997115708304565,"frontloaded","XM_022444696.1","magenta","transcription factor TFIIIB component B'' homolog","LOC111108664","cvn:111108664"
"500","transcriptional regulator ATRX-like","rna-XM_069274791.1",11.6342864699208,12.4927762771764,12.017112999992,11.6348135332204,1.0737896397407,0.901654330742656,"frontloaded","XM_022468361.1","magenta","transcriptional regulator ATRX-like","LOC111124987","cvn:111124987"
"501","transient receptor potential cation channel subfamily M member 2-like","rna-XM_069264827.1",11.9373651352576,12.0800634803717,11.969940065568,11.9838696326174,1.01195392312267,0.989337250907449,"frontloaded","XM_022481252.1","pink","transient receptor potential cation channel subfamily M member 2-like","LOC111133145","cvn:111133145"
"502","transient receptor potential cation channel subfamily V member 5-like","rna-XM_069265287.1",11.7587205397047,11.7768745719391,11.7753644118586,11.7860920629583,1.00154387819432,0.999368122325461,"frontloaded","XM_022470630.1","pink","transient receptor potential cation channel subfamily V member 5-like","LOC111126178","cvn:111126178"
"503","transient receptor potential cation channel subfamily V member 5-like","rna-XM_069265290.1",11.2658459182754,11.446254388698,11.3298368572529,11.4940447679277,1.01601375269388,0.998503614742305,"frontloaded","XM_022472524.1","pink","transient receptor potential cation channel subfamily V member 5-like","LOC111127370","cvn:111127370"
"504","transient receptor potential cation channel subfamily V member 5-like","rna-XM_069265291.1",12.0181852035362,12.1837864323095,12.0768220479417,12.0229648105831,1.01377922090305,0.982009125554779,"frontloaded","XM_022470630.1","pink","transient receptor potential cation channel subfamily V member 5-like","LOC111126178","cvn:111126178"
"505","transient receptor potential cation channel subfamily V member 5-like","rna-XM_069265292.1",11.7017066043777,11.9425688696941,11.7860263032878,11.8933347527919,1.02058351601691,0.988752711046968,"frontloaded","XM_022470630.1","pink","transient receptor potential cation channel subfamily V member 5-like","LOC111126178","cvn:111126178"
"506","transient receptor potential cation channel subfamily V member 5-like","rna-XM_069265406.1",11.8505529068093,12.0431523502482,11.9572416424903,12.0047799443487,1.01625235927416,0.987919665978623,"frontloaded","XM_022470630.1","pink","transient receptor potential cation channel subfamily V member 5-like","LOC111126178","cvn:111126178"
"507","translation initiation factor IF-2-like","rna-XM_069248588.1",11.477753352777,11.4879574544805,11.5064724586383,11.4618247682264,1.00088903301803,0.995234979258163,"frontloaded","XM_022437907.1","magenta","translation initiation factor IF-2-like","LOC111104125","cvn:111104125"
"508","trichohyalin-like","rna-XM_069244837.1",11.4535524076487,11.8417978661187,11.6815878228463,11.6288498026422,1.03389738350617,0.962847365861044,"frontloaded","XM_022441665.1","pink","trichohyalin-like","LOC111106830","cvn:111106830"
"509","trichohyalin-like","rna-XM_069283144.1",11.6192360110763,11.7553924490406,11.6035861775822,11.7023909057338,1.01171819195638,0.99683392524894,"frontloaded","XM_022488129.1","magenta","trichohyalin-like","LOC111136945","cvn:111136945"
"510","tripartite motif-containing protein 45-like","rna-XM_069275001.1",11.2785233161176,11.5560289124348,11.5520076185958,11.5969322839332,1.02460478101071,0.979781593889776,"frontloaded","XM_022465795.1","pink","tripartite motif-containing protein 45-like","LOC111123470","cvn:111123470"
"511","tryptophan--tRNA ligase, mitochondrial-like","rna-XM_069283828.1",11.4169165901174,11.439709766173,11.4679397329228,11.4685289370226,1.00199643886996,0.998058814961587,"frontloaded","XM_022438101.1","pink","tryptophan--tRNA ligase, mitochondrial-like","LOC111104253","cvn:111104253"
"512","tubulin beta chain-like","rna-XM_069247478.1",13.1078171941893,13.4599142640686,13.6720132195863,13.4373291664879,1.02686160972976,0.957124798565974,"frontloaded","XM_022466303.1","magenta","tubulin beta chain-like","LOC111123746","cvn:111123746"
"513","tubulin beta chain-like","rna-XM_069247482.1",14.0815247077946,14.3134095065395,14.3189243889206,14.4369379670818,1.01646730759323,0.991907740848205,"frontloaded","XM_022466303.1","magenta","tubulin beta chain-like","LOC111123746","cvn:111123746"
"514","tyrosine-protein kinase SRK2-like","rna-XM_069270441.1",12.8739394782342,13.2082432827983,13.2165962560686,13.2850150341961,1.02596748300155,0.979735467991627,"frontloaded","XM_022458886.1","magenta","tyrosine-protein kinase SRK2-like","LOC111119072","cvn:111119072"
"515","tyrosine aminotransferase-like","rna-XM_069278554.1",11.4196865925911,11.5934619439975,11.5759544435707,11.6235485715965,1.01521717343094,0.989060755644364,"frontloaded","XM_022484923.1","pink","tyrosine aminotransferase-like","LOC111135147","cvn:111135147"
"516","U3 small nucleolar ribonucleoprotein protein MPP10-like","rna-XM_069281109.1",11.5180278793734,11.5747511746647,11.5594132984154,11.5851131447398,1.00492474023204,0.997311781480804,"frontloaded","XM_022475504.1","magenta","U3 small nucleolar ribonucleoprotein protein MPP10-like","LOC111129243","cvn:111129243"
"517","U3 small nucleolar RNA-associated protein 15 homolog","rna-XM_069281754.1",11.1966384282938,11.3533774153792,11.3471791782802,11.2350764079648,1.013998754009,0.976451543655019,"frontloaded","XM_022473625.1","magenta","U3 small nucleolar RNA-associated protein 15 homolog","LOC111128153","cvn:111128153"
"518","ubiquitin-like modifier-activating enzyme ATG7","rna-XM_069285258.1",11.5078472222507,11.6156696869991,11.6210566310356,11.6388250377702,1.00936947307919,0.992232290019315,"frontloaded","XM_022440570.1","pink","ubiquitin-like modifier-activating enzyme ATG7","LOC111106048","cvn:111106048"
"519","ubiquitin carboxyl-terminal hydrolase 14-like","rna-XM_069253322.1",11.2501456130826,11.3162090392518,11.2536603339696,11.2475256946861,1.00587222854186,0.993620111713744,"frontloaded","XM_022460233.1","magenta","ubiquitin carboxyl-terminal hydrolase 14-like","LOC111119766","cvn:111119766"
"520","ubiquitin carboxyl-terminal hydrolase 2-like","rna-XM_069259231.1",11.2859816269661,11.622497860158,11.4591171323252,11.316873654345,1.02981718775688,0.958992415927735,"frontloaded","XM_022471579.1","pink","ubiquitin carboxyl-terminal hydrolase 2-like","LOC111126744","cvn:111126744"
"521","ubiquitin carboxyl-terminal hydrolase BAP1-like","rna-XM_069245264.1",11.1998110128477,11.3914299621118,11.4151024584836,11.3420186353256,1.01710912345256,0.976883991240605,"frontloaded","XM_022446572.1","pink","ubiquitin carboxyl-terminal hydrolase BAP1-like","LOC111110179","cvn:111110179"
"522","uncharacterized","rna-XM_069249207.1",12.6688247677909,12.8474521029867,12.7709676686324,12.8741828596364,1.01409975577608,0.994065931178627,"frontloaded","XM_022451171.1","pink","uncharacterized","LOC111113157","cvn:111113157"
"523","uncharacterized","rna-XM_069249847.1",11.4809223402954,11.5366036902223,11.4822454722212,11.4467454038586,1.00484990214867,0.992096692409351,"frontloaded","XM_022478104.1","pink","uncharacterized","LOC111130848","cvn:111130848"
"524","uncharacterized","rna-XM_069249958.1",11.5575645444143,11.9960199008906,11.8246874465967,11.7090275038895,1.03793665653273,0.954026209175263,"frontloaded","XM_022438659.1","pink","uncharacterized","LOC111104626","cvn:111104626"
"525","uncharacterized","rna-XM_069249989.1",11.2244534620804,11.4420531776935,11.3507309003428,11.0699442854019,1.01938621923537,0.95671558609344,"frontloaded","XM_022482011.1","pink","uncharacterized","LOC111133539","cvn:111133539"
"526","uncharacterized","rna-XM_069251070.1",11.238950389487,11.5545369654076,11.5894642842437,11.435870836355,1.0280797196343,0.959796336569655,"frontloaded","XM_022487400.1","pink","uncharacterized","LOC111136495","cvn:111136495"
"527","uncharacterized","rna-XM_069252824.1",11.2182085525463,11.4011888257613,11.3289136664474,11.2988558734383,1.01631100655314,0.981340161323864,"frontloaded","XM_022455110.1","magenta","uncharacterized","LOC111116122","cvn:111116122"
"528","uncharacterized","rna-XM_069254573.1",11.7794484691455,11.9402290212102,11.8628178444954,11.8702650955712,1.01364924278805,0.98715387800165,"frontloaded","XM_022451513.1","magenta","uncharacterized","LOC111113324","cvn:111113324"
"529","uncharacterized","rna-XM_069257405.1",11.2246018773642,11.8696497569337,11.6305725179087,11.2117600153599,1.05746732816157,0.911602991250361,"frontloaded","XM_022483094.1","pink","uncharacterized","LOC111134230","cvn:111134230"
"530","uncharacterized","rna-XM_069259120.1",11.8198512126087,11.9312411189926,11.8619626759224,11.8783610012705,1.00942396857459,0.992033536476991,"frontloaded","XM_022469365.1","pink","uncharacterized","LOC111125479","cvn:111125479"
"531","uncharacterized","rna-XM_069260467.1",11.6839370226699,11.785933467416,11.7629514942097,11.7614921596894,1.00872962979416,0.991222928852924,"frontloaded","XM_022473929.1","pink","uncharacterized","LOC111128350","cvn:111128350"
"532","uncharacterized","rna-XM_069265271.1",11.2390492819343,11.4349010432758,11.4483588550961,11.2721171661739,1.01742600787919,0.967741632922711,"frontloaded","XM_022476458.1","pink","uncharacterized","LOC111129915","cvn:111129915"
"533","uncharacterized","rna-XM_069266775.1",11.6076439128007,11.6756972396182,11.6370149781512,11.6364468100311,1.00586280276417,0.994122829711137,"frontloaded","XM_022462695.1","pink","uncharacterized","LOC111121413","cvn:111121413"
"534","uncharacterized","rna-XM_069267014.1",11.3984937899849,11.47862674894,11.4578120045607,11.3380201110866,1.00703013577333,0.982636888329319,"frontloaded","XM_022462468.1","pink","uncharacterized","LOC111121274","cvn:111121274"
"535","uncharacterized","rna-XM_069267482.1",11.4071082869143,11.5771408502358,11.5351144822761,11.4666644826193,1.01490584283456,0.979466176468303,"frontloaded","XM_022458935.1","pink","uncharacterized","LOC111119100","cvn:111119100"
"536","uncharacterized","rna-XM_069270413.1",12.4841582466945,12.5593277767468,12.4649927138178,12.5381458922619,1.00602119330489,0.999848409479367,"frontloaded","XM_022436037.1","magenta","uncharacterized","LOC111103039","cvn:111103039"
"537","uncharacterized","rna-XM_069270580.1",11.2013695251346,11.3071667755959,11.4838564028432,11.2861870090849,1.00944502814802,0.973591593872394,"frontloaded","XM_022463028.1","pink","uncharacterized","LOC111121662","cvn:111121662"
"538","uncharacterized","rna-XM_069272225.1",11.6209577834399,11.6397548738891,11.6239306085843,11.6413374493136,1.001617516456,0.999880177757881,"frontloaded","XM_022462530.1","magenta","uncharacterized","LOC111121315","cvn:111121315"
"539","uncharacterized","rna-XM_069274393.1",11.3906658837306,11.4898199595412,11.6890632894524,11.5657089810341,1.00870485332664,0.980908368730803,"frontloaded","XM_022464941.1","pink","uncharacterized","LOC111122906","cvn:111122906"
"540","uncharacterized","rna-XM_069274394.1",11.3637512157823,11.5290933896395,11.7505812740641,11.7587160903712,1.01454996424311,0.986341063341259,"frontloaded","XM_022464941.1","magenta","uncharacterized","LOC111122906","cvn:111122906"
"541","uncharacterized","rna-XM_069275882.1",11.3545410345157,11.4834717186453,11.3345358148755,11.4552073689618,1.01135498861095,0.999299327985408,"frontloaded","XM_022452036.1","magenta","uncharacterized","LOC111113745","cvn:111113745"
"542","uncharacterized","rna-XM_069276388.1",11.2027608000794,11.475527428219,11.557921086546,11.361378351743,1.02434816140479,0.959629755027969,"frontloaded","XM_022434777.1","pink","uncharacterized","LOC111102125","cvn:111102125"
"543","uncharacterized","rna-XM_069276391.1",11.3223081924278,11.5046031951803,11.292949040182,11.3935530739124,1.01610051587135,0.99292201394866,"frontloaded","XM_022434777.1","magenta","uncharacterized","LOC111102125","cvn:111102125"
"544","uncharacterized","rna-XM_069277305.1",11.2831567815293,11.8540405421374,11.5799904360136,11.372621725425,1.05059610281607,0.934795488596066,"frontloaded","XM_022481599.1","magenta","uncharacterized","LOC111133328","cvn:111133328"
"545","uncharacterized","rna-XM_069277629.1",11.9348942739182,12.0878108044407,12.0109927662012,12.070579481898,1.01281255845363,0.992247782323365,"frontloaded","XM_022451929.1","pink","uncharacterized","LOC111113633","cvn:111113633"
"546","uncharacterized","rna-XM_069279315.1",12.3881820988074,12.4631190427479,12.355890017057,12.4192017745281,1.00604906703363,0.999080509353989,"frontloaded","XM_022482691.1","pink","uncharacterized","LOC111133947","cvn:111133947"
"547","uncharacterized","rna-XM_069280152.1",11.4916367004877,11.6437437360427,11.5373833390247,11.5517832209102,1.01323632477421,0.988168388667387,"frontloaded","XM_022485383.1","magenta","uncharacterized","LOC111135376","cvn:111135376"
"548","uncharacterized","rna-XM_069281055.1",11.3444304705534,11.5635029382405,11.7323008226825,11.4920224094988,1.01931101506204,0.960962757654882,"frontloaded","XM_022438497.1","magenta","uncharacterized","LOC111104507","cvn:111104507"
"549","uncharacterized","rna-XM_069282473.1",11.2490430108611,11.4556007817634,11.3554349634402,11.2755078719479,1.01836225274478,0.975057091231654,"frontloaded","XM_022474079.1","magenta","uncharacterized","LOC111128468","cvn:111128468"
"550","uncharacterized","rna-XM_069283194.1",11.5072312439484,11.6193090053983,11.6405098254381,11.5675192529993,1.00973976789671,0.984144270136384,"frontloaded","XM_022431958.1","pink","uncharacterized","LOC111100269","cvn:111100269"
"551","uncharacterized","rna-XM_069284326.1",11.8746509972971,12.024294761887,11.9702082255678,11.9588734383247,1.01260195054355,0.986619750238468,"frontloaded","XM_022434288.1","pink","uncharacterized","LOC111101703","cvn:111101703"
"552","uncharacterized","rna-XM_069286090.1",11.3649210136751,11.5237813588972,11.5696368148697,11.5058767433924,1.01397813016307,0.980779552778133,"frontloaded","XM_022478291.1","magenta","uncharacterized","LOC111130980","cvn:111130980"
"553","uncharacterized","rna-XM_069286104.1",11.3654065360969,11.4176296348035,11.5648731070148,11.3755229796992,1.00459491691219,0.979128120806037,"frontloaded","XM_022478291.1","magenta","uncharacterized","LOC111130980","cvn:111130980"
"554","uncharacterized","rna-XM_069286620.1",11.4893279847934,11.7971847122714,11.6738240820913,11.7213810887985,1.02679501602578,0.977871727007943,"frontloaded","XM_022441030.1","magenta","uncharacterized","LOC111106378","cvn:111106378"
"555","UPF0046 protein C25E10.12-like","rna-XM_069280287.1",11.5233934573249,11.5793552749289,11.5338126005871,11.5128262491727,1.00485636612264,0.993356347651722,"frontloaded","XM_022477900.1","pink","UPF0046 protein C25E10.12-like","LOC111130700","cvn:111130700"
"556","V-type proton ATPase subunit H-like","rna-XM_069250972.1",11.5465402384775,11.610741145063,11.5594472650933,11.5913610756528,1.00556018558456,0.997216135482929,"frontloaded","XM_022483285.1","pink","V-type proton ATPase subunit H-like","LOC111134337","cvn:111134337"
"557","vacuolar protein-sorting-associated protein 25-like","rna-XM_069251570.1",11.4319115754145,11.4662516572035,11.4100351188305,11.3940694744035,1.00300387923424,0.995610044272036,"frontloaded","XM_022465273.1","pink","vacuolar protein-sorting-associated protein 25-like","LOC111123133","cvn:111123133"
"558","valine--tRNA ligase-like","rna-XM_069265390.1",12.2899745196742,12.3566087392169,12.3250876204909,12.375738925756,1.00542183545101,0.998694851008583,"frontloaded","XM_022466578.1","magenta","valine--tRNA ligase-like","LOC111123900","cvn:111123900"
"559","vesicle transport protein SFT2B-like","rna-XM_069278387.1",11.5383333702566,11.7799376468029,11.7486414395393,11.662620817074,1.02093926989223,0.972318607656768,"frontloaded","XM_022436313.1","pink","vesicle transport protein SFT2B-like","LOC111103226","cvn:111103226"
"560","WD repeat-containing protein 54-like","rna-XM_069282945.1",11.8160399906571,11.8798264975141,11.8334379450266,11.8687061241841,1.00539829815297,0.99759506754786,"frontloaded","XM_022489722.1","pink","WD repeat-containing protein 54-like","LOC111137983","cvn:111137983"
"561","WD repeat-containing protein 60-like","rna-XM_069265741.1",11.4475759881162,11.7142062668132,11.6299852150603,11.6258772681571,1.02329141811103,0.976893543720112,"frontloaded","XM_022487429.1","magenta","WD repeat-containing protein 60-like","LOC111136516","cvn:111136516"
"562","WD repeat-containing protein 78-like","rna-XM_069271570.1",11.5006437163968,11.7613975051373,11.6184158285789,11.4797550842624,1.0226729733718,0.966159720908998,"frontloaded","XM_022460530.1","magenta","WD repeat-containing protein 78-like","LOC111119946","cvn:111119946"
"563","WD40 repeat-containing protein SMU1","rna-XM_069246263.1",11.5763256580085,11.6935042453587,11.6782266431923,11.6738774152526,1.01012226079431,0.989610482659681,"frontloaded","XM_022440519.1","pink","WD40 repeat-containing protein SMU1","LOC111106010","cvn:111106010"
"564","zinc finger protein 511-like","rna-XM_069268277.1",11.6284381931773,11.6767267346873,11.6491068967783,11.6693641925647,1.0041526248588,0.99759631373177,"frontloaded","XM_022463263.1","magenta","zinc finger protein 511-like","LOC111121829","cvn:111121829"
"565","zinc finger Y-chromosomal protein 2-like","rna-XM_069257152.1",11.3104411797721,11.6160296812349,11.4870578922692,11.4185350834946,1.0270182653891,0.967884228672211,"frontloaded","XM_022484114.1","magenta","zinc finger Y-chromosomal protein 2-like","LOC111134771","cvn:111134771"
